source_id,label,z,n_epochs,n_seasons,baseline_days,color_slope_early,color_slope_late,color_asymmetry,color_range,color_flux_corr,color_flux_corr_pval,dust_lag_proxy,is_turnon_color_signal,is_turnoff_color_signal,wavelet_d1,wavelet_d2,wavelet_d3,wavelet_approx_power,wavelet_power_ratio_3_1,wavelet_power_ratio_3_2,wavelet_entropy,wavelet_hurst,break_mjd,break_magnitude,break_significance,pre_break_slope,post_break_slope,slope_change,break_fractional_position,break_duration_yr,n_detected_breaks,mean_season_coherence,coherence_trend,min_season_coherence,max_season_coherence,coherence_drop_amplitude,coherence_recovery,n_coherent_seasons,flux_ratio_mean,flux_ratio_std,flux_ratio_trend,flux_ratio_skewness,flux_ratio_peak_to_trough,flux_ratio_percentile_90_10,flux_ratio_late_minus_early,drw_sigma,drw_tau,drw_residual_rms,drw_residual_skewness,drw_residual_autocorr,drw_fit_quality,drw_residual_trend,drw_chi2_per_dof,z_corrected_amplitude,z_corrected_color_slope,luminosity_change_proxy,z_corrected_drw_sigma,intrinsic_variability_proxy
4FGL J1136.8-7413,blazar,,322,22,3814.971279850004,-0.03395068829944303,-0.09425746162221624,0.36019098875712713,2.076999599999999,-0.4011939702776225,6.988933994787461e-14,8.408081807746072,0.0,0.0,0.0007969200345118582,0.001453420618260256,0.0028904261377476486,0.0823290711419333,3.626996447505728,1.988705884204933,0.2805774013995479,0.9646938331868455,56701.6017631,0.003142918611041231,0.0027235328053665624,-7.793364775169874e-05,-8.48924876877931e-09,7.792515850292996e-05,0.015527950310559006,0.001983347871323441,72.0,-0.00836983115634359,0.012147803518297473,-0.5068882509906808,0.5568276494191905,1.0637159004098713,0.6185879754286563,1.0,1.9224595795396626,0.2940787614184758,0.0019016982958138325,11.178126148340718,5.479614595817062,0.3357426305778244,-0.0071298315061665285,0.006737946999085467,255.09117288963702,0.0,,,-1.892370652032759,0.0,0.0,,,,,
5BZB J0502+1338,blazar,,215,21,3634.3530945199964,-0.16717706350166783,0.0050252935259993805,-10.0,0.4869994000000002,-0.1284941098895388,0.059983533162667434,2.2388212081232015,0.0,0.0,0.00020390477793658985,0.000983874445083047,0.00965634778988825,0.4647399276308281,47.35714307554887,9.814613875105335,0.11777514017028509,1.8913775362144845,56719.20723825,0.14976633783535215,0.6823017537782032,0.0005587417806967824,-8.436052486882737e-08,0.0005588261412216512,0.018604651162790697,0.00144159340176637,43.0,-0.07827783148501127,-0.007650317916777263,-0.5816728732976999,0.3805743503012724,0.9622472235989723,0.44870509146125803,0.0,0.7222565167122128,0.04618885920185952,-0.0024666801834281322,0.40231223419958195,0.3405376179025045,0.11163773585475834,-0.02443216806496018,0.30500769333686195,50.202869336229924,9.408824091452764e-15,0.9074718669710075,0.7401563923912335,-1.4246235726126713,-5.438561130888735e-16,1.2015814604512716e-25,,,,,
5BZB J0503+6534,blazar,,270,21,3637.3241615699953,-0.015546071384929756,-0.03575214771876061,0.4348290208247293,1.0480003999999994,-0.40464823723300575,4.6371635965815086e-12,-3.286288770206977,0.0,0.0,0.00019378028548231642,0.0008659889470487045,0.0015237226685224487,0.06564157036316365,7.863145917381525,1.7595174533760358,0.19412841410674225,1.2437766569637243,56727.25078749,0.04194494951461676,0.07495486319454378,5.4930754573711954e-06,1.1265204170756853e-08,5.481810253200439e-06,0.018518518518518517,0.008292910390130954,58.0,0.0004165669195010102,0.00963626852532036,-0.5394359971611543,0.45885435931063134,0.9982903564717857,0.5687956557184417,0.0,1.2500139920723465,0.1577017809182023,-0.0027310393541019893,1.0472529048996617,1.385142372696634,0.36715280120104743,-0.04104917725388013,0.04342789984243941,94.03779986970687,0.0,,,-1.1363453127589402,0.0,0.0,,,,,
5BZB J0505+0415,blazar,0.424,173,21,3634.3558956299967,0.08807512347161879,-0.037155737171438726,-2.3704313297630204,0.46100039999999964,-0.05024667797300679,0.5114924617586547,-0.39801296598275115,0.0,0.0,0.00015402093462720445,0.0017884712150838876,0.0019281128524858368,0.030353604615763207,12.518511490883824,1.0780787720518725,0.4470535861044993,1.4114977812419705,56719.07391549,0.05731194310635319,0.36957905994648677,-6.044550096654538e-06,7.923174169389203e-08,6.12378183834843e-06,0.03468208092485549,0.0014419418480438495,36.0,-0.058584297729858056,-0.013615494573283577,-0.6654954905560563,0.5204850299388446,1.1859805204949008,0.5242046014310462,1.0,1.0384623821355838,0.07769938701156157,-0.002389294671145267,0.4001838566354977,0.45202329928605733,0.18127139755524613,-0.0219694605723344,0.07781244458359275,390.9731022952675,3.5731905842753405e-16,1.8943116211855207,0.1364016736401673,-1.448324466876406,2.3774629225765595e-19,1.0408069536219878e-28,0.068391184837077,0.12541897582358516,0.022038311381743562,0.09285473483713344,0.06520697671147012
5BZB J0506-5435,blazar,,494,21,3640.5970680299943,-0.004373468298774184,-0.005087883757200615,0.8595849487686592,2.064999499999999,0.08447934894735057,0.06062153068378226,0.8472299816086228,0.0,0.0,9.566631856994053e-05,0.0004318415684830347,0.0011522908530166307,0.24196995486481104,12.044895823280882,2.6683185094849917,0.046499175605422424,1.3975875029626472,56699.69908678,0.11997217045172723,0.24188038376833118,-1.6503697322359375e-05,2.8330218034482676e-07,1.6786999502704202e-05,0.008097165991902834,0.012984471211486708,106.0,-0.03697837104805157,0.0037170013346723547,-0.42461054455183816,0.4026157101549015,0.8272262547067397,0.40803386684609116,0.0,0.9777480890310212,0.1676938403067526,-0.0070494868842687465,9.52842850528464,3.173316100765832,0.2433561491859335,-0.041267764983934474,0.3231723072362609,857.8292644781482,9.146081695985232e-15,0.05806965450205177,0.01995862608082215,-1.2973901614282948,-5.45404415629212e-17,5.623283348459765e-26,,,,,
5BZB J0515+1527,blazar,,232,21,3634.287523290004,0.04658439444609109,-0.05050090758483324,-0.9224466781678516,0.6179999000000009,0.0028371153018782597,0.9657172157210437,-2.1392794456053412,0.0,0.0,0.00010348764474817823,0.0007197493439528295,0.004321794389959795,0.466246590856999,41.761452381245945,6.004582595685494,0.06562232400250072,1.846024995524968,56722.17102617,0.3923373232974935,3.8797745346938473,0.0006165947213956723,2.972718643858097e-07,0.0006162974495312865,0.017241379310344827,0.0012620479397731977,48.0,0.12552204048892693,-0.001894741070948555,-0.5212648442824167,0.4616913495590577,0.9829561938414744,0.6455458825139627,0.0,0.8026291683633906,0.052844305283454476,-0.004192071921435926,1.0148342134977972,0.4742829007385819,0.11161446316152768,-0.025134484659770973,0.3120400712503046,309.0714161386799,1.041102724890138e-14,0.6713775376541485,0.31393088466203695,-1.4792042137974273,5.096657448978944e-16,1.238261900155768e-25,,,,,
5BZB J0516+7351,blazar,,329,21,3639.760014419997,0.03235707764389395,0.001210078849146712,10.0,1.4429998999999984,-0.20687260611898303,0.00015745530331342324,-4.285001522794246,0.0,0.0,0.0003376578340200651,0.0013716197937109595,0.003063062008156471,0.07940284935496912,9.071496913360386,2.2331713350651574,0.26485324645798924,1.2953351585143535,56730.34726148,0.03569980266279184,0.021980362619879897,-3.209161405808184e-06,2.0821304484112853e-08,3.229982710292297e-06,0.015197568389057751,0.015324468802179265,70.0,-0.0019399612072463547,0.0010716678368819757,-0.5127361840064808,0.6062995851546386,1.1190357691611195,0.5702950565298258,1.0,1.037488845019215,0.16737913590558626,-0.001540096592118595,0.6914773701768337,1.2947152126137647,0.3668838859292891,-0.02232069274676851,0.1310017359136655,7.38905609893065,0.0,,,-0.9389123113960106,0.0,0.0,,,,,
5BZB J0521+2112,blazar,,174,21,3633.725591760005,-0.0008060595770323284,-0.013532387283653302,0.05956521640538791,0.2039995999999995,0.24037028807313868,0.0013991756355152525,0.39794393886488766,0.0,0.0,9.153856075547682e-05,0.00043586910672944025,0.004732576854372393,0.43676128663694985,51.70036281555669,10.85779370560502,0.06898578346955608,1.9230256250277251,56917.90139384,0.4036721070544641,18.204218152158692,-0.0016569509788370758,-2.331333093366755e-07,0.001656717845527739,0.034482758620689655,0.523257273073251,36.0,0.11317645918339944,0.008682419622002733,-0.7429874381652779,0.9500810388479362,1.693068477013214,0.9390657121243462,5.0,0.8344289955422902,0.02770997899242596,0.0033035975172089147,-0.011340670904765947,0.15369871108347888,0.07049546965462339,0.02326383966889345,0.2625346316511423,135.68989509107368,1.2505756326658028e-14,-0.17532653892410494,0.4399900813464896,-2.0002982396563747,-1.0795417706773916e-15,5.088449545338177e-25,,,,,
5BZB J0536-3343,blazar,,263,21,3637.3414777599974,-0.022222378924813154,0.01677566232139691,-1.324679675774655,0.7959995000000006,-0.057899366382085475,0.3496428781064824,-4.979249113976724,0.0,0.0,3.603943576785475e-05,0.00026755409601000223,0.00036204911602681536,0.03909832146597906,10.045914933658002,1.3531809831089245,0.09938459093158154,1.3321342656646884,56724.0059642,0.19339148310523474,3.787442646163473,4.125825852022179e-06,-1.4683915405469637e-07,4.272665006076876e-06,0.019011406844106463,0.0016225331690531187,54.0,0.07126235946927867,-0.004369416505141819,-0.5413046490107323,0.7568374372555442,1.2981420862662765,0.6957208200238063,3.0,0.9953467095202974,0.08608499844023383,0.002052987164172,1.9249944401639936,0.8252740174004011,0.16470222372844912,0.007070398464055105,0.15048513518102985,1962.112297067078,2.5246774277490926e-15,0.4456325093589106,0.013080116008611276,-1.6276626106919792,2.1112832723788006e-16,5.369157130836152e-27,,,,,
5BZB J0537-5718,blazar,,572,21,3637.1119874299984,0.009585736009948727,0.04838796610275465,0.19810165175351369,1.909999899999999,-0.3696276381738939,5.865193992108903e-20,1.0455763413556465,0.0,0.0,9.988051678664348e-05,0.0002904076791369508,0.0008984009038573031,0.10838819923789905,8.994756172333757,3.093585209019383,0.07312563306589456,1.2922710438464518,56713.79385463,0.18666651605249313,1.8517449370346524,-0.00019577886494335784,-5.5063244422132925e-08,0.00019572380169893572,0.006993006993006993,0.0014426395619403785,124.0,0.016443239649228763,-0.0023113302318213524,-0.35663500584977675,0.4179536401302109,0.7745886459799877,0.373519144557189,0.0,0.8665835445375935,0.09082980735898859,0.0013858834622331852,7.799941520704116,1.9627209186809105,0.1557571325624545,0.009556874433847895,0.12618117927181194,541.5981914454408,1.3173814904902171e-15,0.14364291701506268,0.10436005625879044,-1.4254239383222318,7.03907721160273e-18,1.0996997794915475e-27,,,,,
5BZB J0540+5823,blazar,,272,21,3634.1996829599957,0.12078703969616561,-0.03404958444438703,-3.5473866030126247,0.759000799999999,0.20752997738620843,0.0005721475209792845,-1.2934865401363433,0.0,0.0,9.255683464679525e-05,0.00033705974126470377,0.0012486401772005215,0.3028692243326313,13.49052361692051,3.7045070076031936,0.03802640886110148,1.4384686104312752,56731.9905561,0.3045229239094715,3.1092266765154553,7.426544832832562e-05,1.631647455327486e-08,7.424913185377234e-05,0.01838235294117647,0.0010818050923922357,55.0,-0.04082946164066062,0.015438478477649684,-0.5846953622417327,0.45095769389151874,1.0356530561332513,0.572490421685339,0.0,0.960258627449154,0.08650878828917857,-0.000440305254468823,0.8480588008213704,0.6976730188208996,0.18299547226344748,0.004531284282924486,0.21054290168665696,89.59390353647471,2.082963028648268e-15,0.26805975640423585,0.42602390268648826,-1.3926784229757159,7.548209244767514e-17,3.192102695020297e-27,,,,,
5BZB J0543-5532,blazar,0.273,454,21,3639.6888187199947,0.01849384421550702,-0.0008349931353777715,-10.0,1.6270008000000011,-0.005645777715783062,0.9045105040926675,1.2456156121560558,0.0,0.0,0.0014184607545200535,0.0023828871548434993,0.006140385365845619,0.7738713254211685,4.32890747378792,2.5768678767635698,0.07963986576478008,1.0285007412257632,56719.72142821,0.4199661920080956,2.8455889441771003,1.736795290272011e-05,8.042117645265775e-07,1.6563741138193535e-05,0.00881057268722467,0.0014426389869953034,100.0,0.002135812039261854,0.003975776517434717,-0.821624170660894,0.6211372816534027,1.4427614523142966,0.9854033114636496,2.0,0.9338947711953676,0.11693589317995284,-0.002360230286307396,16.575969739284922,2.5020186752784745,0.09466675372394096,-0.025513753331942945,0.39643529634953983,266.0460199191649,1.4346762261578967e-14,-0.3395844776855556,0.08357529042513644,-1.5248081158910867,-6.289686580807462e-16,3.900520439777997e-25,0.47383652232928475,0.02354266368634044,0.14975970709365163,0.44728724770117756,0.35136468790351727
5BZB J0546-2204,blazar,0.247,166,21,3634.354523400005,-0.046605330818344864,-0.11147872749027078,0.4180647901853052,1.8280001000000006,-0.22584545708435605,0.0034365455352531756,-2.2885736902997973,0.0,0.0,0.00023917466015009343,0.0017461578486832022,0.0017994818432829171,0.01898394248897475,7.523714404485586,1.0305378998865362,0.5969513507764602,1.2278612717241755,56731.18565355,0.0645320179519656,0.035126227998167114,3.502153378485145e-05,1.535829539503522e-09,3.5019997955311946e-05,0.024096385542168676,0.002163261300475419,34.0,0.04982278753681548,-0.0010864742264712949,-0.9178721639377023,0.8148331975678029,1.7327053615055052,0.9233556305651031,3.0,1.2263073373854059,0.2541082403341923,0.009756702998395839,2.7580295104585213,2.559255696977404,0.48708876066421625,0.03602387844808641,0.04840674148382533,52.98184489962055,0.0,,,-1.0311503430703994,0.0,0.0,0.07206235863589364,-0.05811684753047604,0.022689655781317486,0.05405539879132448,0.043348355085264224
5BZB J0556-4351,blazar,,379,21,3635.2152069500007,-0.040632797364609057,0.0429253568033892,-0.9465919538122713,1.5939998000000006,-0.04930294972558949,0.3384472531885198,-3.7820171899822044,0.0,0.0,0.00021486411950123093,0.0005680090721176909,0.001841205289462966,0.33231245984899177,8.569161222301041,3.2415068290317084,0.0519435235052675,1.2747884990735332,56732.63030118,0.28559477674771416,2.0978976232378925,6.309508836404131e-05,-1.24320523602021e-07,6.321940888764333e-05,0.010554089709762533,0.0010818050376308187,78.0,-0.02613611086144175,5.733122941245117e-05,-0.44234320671592764,0.36702875734290713,0.8093719640588348,0.4361997161227414,0.0,0.8155811824941707,0.12619912231992148,0.0006180658855547076,7.190119902206353,1.9499169947971393,0.20077806466107484,-0.01296927287284011,0.3002440700551505,29.09030385697196,2.0753747956710674e-15,-0.9346659857423802,0.41061703402399335,-1.0082057705313905,2.239853148761905e-16,2.5665305610483273e-27,,,,,
5BZB J0558-7459,blazar,,682,21,3655.646989820001,-0.01011740997297599,-0.03498080472842732,0.28922747922817305,2.1929990000000004,-0.17620245482724778,3.667680607077526e-06,-4.103532555307873,0.0,0.0,0.00010340540617067887,0.00012925955155164908,0.0005625649356527305,0.323809572262043,5.440382191273347,4.352211689947966,0.019147795062314957,1.110927002025038,56737.43131663,0.22370318228252653,2.9265572454365296,8.553719042957261e-05,1.9104468280550066e-07,8.534614574676712e-05,0.008797653958944282,0.002163261136211089,146.0,0.0012999718910931047,0.012933997376742924,-0.549921947844119,0.46031805267072695,1.010240000514846,0.6091545967385654,0.0,0.7120545265729281,0.060570964911679744,-0.0015488848306332685,5.122003582388671,1.3674342641891841,0.08937391788885596,-0.008188513627633842,0.24460613705371717,14.297484488305997,9.890336306082088e-16,-0.7701821249864715,0.45338771433327796,-1.1054610423402496,7.02665830121828e-17,1.2665040612137383e-27,,,,,
5BZB J0607-2518,blazar,0.275,155,21,3634.0886589900038,0.036420842460630015,0.08270867885244726,0.44035091559865197,1.178999899999999,-0.198215015932021,0.013422298100124018,2.785885898746615,0.0,0.0,0.00047335816549233165,0.0023822837186538858,0.003804283354947821,0.05472807299158407,8.03679670964217,1.5969060794742505,0.43833049043870553,1.2516551474614102,56737.24298406,0.0046086735784904,0.00024975201571766117,-0.0001623333454849258,-1.4194476799923335e-08,0.00016231915100812586,0.025806451612903226,0.0018027755783825877,32.0,0.004484042765742766,-0.00732656717774947,-0.752949942851908,0.5724221568498112,1.325372099701719,0.8327363535686205,2.0,1.1664105051812608,0.18769208342884344,0.009319248871336781,1.382686068766546,1.463012060953544,0.40686803373660185,0.06547823714665402,0.059822804513179895,314.45351903438444,0.0,,,-0.9672952745468979,0.0,0.0,0.005203925152725707,0.04643657413730327,0.0016452107507695306,0.06754945686882481,0.05297996617162731
5BZB J0609-0247,blazar,,212,21,3634.085857940001,0.00791795082377766,-0.010216268982933065,-0.775033511451696,0.4700001999999994,-0.060649047843692,0.3795901488885127,1.2934460274666673,0.0,0.0,5.230943778961433e-05,0.00020105882315811762,0.0015712346947678187,0.17098743109600703,30.037307436756063,7.814800973530816,0.06355203475846256,1.7271708975893616,56737.31289252,0.11859410729531442,0.8902153925573809,-4.151940198320446e-05,4.672117815784285e-07,4.198661376478289e-05,0.02830188679245283,0.0016225329774180407,44.0,0.06555241201781324,-0.02281339187335654,-0.5563405223200438,0.39450526393786745,0.9508457862579113,0.40119696348967293,0.0,0.8547203948479122,0.05055238049284472,0.0008907131085586783,0.6709836145245475,0.3918193401921929,0.11748612400061986,0.009159220259331136,0.22991790099043574,716.4646591926067,6.4818771827358075e-15,0.4262104377049606,0.18978398130353605,-1.7136219022731365,2.2274207479255223e-16,5.487113190863045e-26,,,,,
5BZB J0610-1847,blazar,,156,21,3633.9366144399974,0.016444544830352792,-0.0364125683319969,-0.4516172734759399,0.4440001999999996,-0.18986589616777766,0.017597116938793473,3.3329740337779583,0.0,0.0,0.0003503161022386705,0.0017453545857088165,0.03133477366291746,3.255390005010515,89.4471403775837,17.953242224552707,0.05942701331390253,2.1207408637575775,56928.82647647,0.6216994035780534,9.79517368781921,-0.0010305287534053706,2.3331374221974024e-07,0.0010307620671475904,0.04487179487179487,0.5234424217932908,31.0,-0.08020989879095669,-0.0067701672197506306,-0.896248169773668,0.8929536009281975,1.7892017707018655,0.8079580037662998,2.0,0.7160122689988552,0.04245930982677251,0.0026955425495082215,-0.12543837016144493,0.28920606338407884,0.0955619157585531,0.009653082588208406,0.7476001880161336,112.85635311767372,4.423230050725711e-14,1.1559174940805765,0.36877707514598623,-1.0650315783803825,3.632002285781954e-15,3.5061698009179195e-24,,,,,
5BZB J0612+4122,blazar,,206,21,3634.214469489998,0.024252961079498238,-0.03944721087529111,-0.6148206816489978,0.25300030000000007,0.0980570630238739,0.160855172430839,-0.5472465320245035,0.0,0.0,8.443821291498601e-05,0.0004763368435168672,0.006328547458330389,0.4564176228684852,74.94885508476163,13.285865939573132,0.0820461449530466,2.0569586337285437,56737.25508127,0.023262106418835346,0.020812874047640303,0.0008984244461790686,-7.498267214496951e-07,0.0008991742729005184,0.019417475728155338,0.0014419417111502678,41.0,-0.014239348888631815,0.04399493422893189,-0.8172528414689111,0.7166451622825751,1.5338980037514862,0.9968963058272249,5.0,0.7444830531754644,0.02997342855526465,0.004107074724480044,0.12022456651669958,0.17214933584852887,0.07796709802595836,0.013667060087699912,0.31111196240976985,152.2548708528,2.4943111648904344e-14,-1.5359487788840256,0.8368724699222804,-1.9008099675011585,2.6758731796642486e-15,1.543504897616224e-24,,,,,
