source_id,label,z,n_epochs,n_seasons,baseline_days,color_slope_early,color_slope_late,color_asymmetry,color_range,color_flux_corr,color_flux_corr_pval,dust_lag_proxy,is_turnon_color_signal,is_turnoff_color_signal,wavelet_d1,wavelet_d2,wavelet_d3,wavelet_approx_power,wavelet_power_ratio_3_1,wavelet_power_ratio_3_2,wavelet_entropy,wavelet_hurst,break_mjd,break_magnitude,break_significance,pre_break_slope,post_break_slope,slope_change,break_fractional_position,break_duration_yr,n_detected_breaks,mean_season_coherence,coherence_trend,min_season_coherence,max_season_coherence,coherence_drop_amplitude,coherence_recovery,n_coherent_seasons,flux_ratio_mean,flux_ratio_std,flux_ratio_trend,flux_ratio_skewness,flux_ratio_peak_to_trough,flux_ratio_percentile_90_10,flux_ratio_late_minus_early,drw_sigma,drw_tau,drw_residual_rms,drw_residual_skewness,drw_residual_autocorr,drw_fit_quality,drw_residual_trend,drw_chi2_per_dof,z_corrected_amplitude,z_corrected_color_slope,luminosity_change_proxy,z_corrected_drw_sigma,intrinsic_variability_proxy,composite_score
4FGL J1136.8-7413,blazar,,322,22,3814.971279850004,-0.033950688299443,-0.0942574616222162,0.3601909887571271,2.076999599999999,-0.4011939702776225,6.988933994787462e-14,8.408081807746072,0.0,0.0,0.0007969200345118,0.0014534206182602,0.0028904261377476,0.0823290711419333,3.626996447505728,1.988705884204933,0.2805774013995479,0.9646938331868457,56701.6017631,0.0031429186110412,0.0027235328053665,-7.793364775169874e-05,-8.489248768779311e-09,7.792515850292996e-05,0.015527950310559,0.0019833478713234,72.0,-0.0083698311563435,0.0121478035182974,-0.5068882509906808,0.5568276494191905,1.0637159004098713,0.6185879754286563,1.0,1.9224595795396624,0.2940787614184758,0.0019016982958138,11.178126148340718,5.479614595817062,0.3357426305778244,-0.0071298315061665,0.0067379469990854,255.09117288963705,0.0,,,-1.892370652032759,0.0,0.0,,,,,,
5BZB J0502+1338,blazar,,215,21,3634.353094519997,-0.1671770635016678,0.0050252935259993,-10.0,0.4869994000000002,-0.1284941098895388,0.0599835331626674,2.2388212081232015,0.0,0.0,0.0002039047779365,0.000983874445083,0.0096563477898882,0.4647399276308281,47.35714307554887,9.814613875105335,0.117775140170285,1.8913775362144845,56719.20723825,0.1497663378353521,0.6823017537782032,0.0005587417806967,-8.436052486882737e-08,0.0005588261412216,0.0186046511627906,0.0014415934017663,43.0,-0.0782778314850112,-0.0076503179167772,-0.5816728732976999,0.3805743503012724,0.9622472235989724,0.448705091461258,0.0,0.7222565167122128,0.0461888592018595,-0.0024666801834281,0.4023122341995819,0.3405376179025045,0.1116377358547583,-0.0244321680649601,0.3050076933368619,50.20286933622992,9.408824091452764e-15,0.9074718669710076,0.7401563923912335,-1.4246235726126713,-5.438561130888736e-16,1.2015814604512716e-25,,,,,,
5BZB J0503+6534,blazar,,270,21,3637.3241615699953,-0.0155460713849297,-0.0357521477187606,0.4348290208247293,1.0480003999999994,-0.4046482372330057,4.637163596581509e-12,-3.286288770206977,0.0,0.0,0.0001937802854823,0.0008659889470487,0.0015237226685224,0.0656415703631636,7.863145917381525,1.7595174533760358,0.1941284141067422,1.2437766569637243,56727.25078749,0.0419449495146167,0.0749548631945437,5.4930754573711954e-06,1.1265204170756852e-08,5.481810253200439e-06,0.0185185185185185,0.0082929103901309,58.0,0.000416566919501,0.0096362685253203,-0.5394359971611543,0.4588543593106313,0.9982903564717855,0.5687956557184417,0.0,1.2500139920723463,0.1577017809182023,-0.0027310393541019,1.0472529048996615,1.385142372696634,0.3671528012010474,-0.0410491772538801,0.0434278998424394,94.03779986970687,0.0,,,-1.1363453127589402,0.0,0.0,,,,,,
5BZB J0505+0415,blazar,0.424,173,21,3634.3558956299967,0.0880751234716187,-0.0371557371714387,-2.3704313297630204,0.4610003999999996,-0.0502466779730067,0.5114924617586547,-0.3980129659827511,0.0,0.0,0.0001540209346272,0.0017884712150838,0.0019281128524858,0.0303536046157632,12.518511490883824,1.0780787720518723,0.4470535861044993,1.4114977812419705,56719.07391549,0.0573119431063531,0.3695790599464867,-6.044550096654538e-06,7.923174169389204e-08,6.12378183834843e-06,0.0346820809248554,0.0014419418480438,36.0,-0.058584297729858,-0.0136154945732835,-0.6654954905560563,0.5204850299388446,1.1859805204949008,0.5242046014310462,1.0,1.0384623821355838,0.0776993870115615,-0.0023892946711452,0.4001838566354977,0.4520232992860573,0.1812713975552461,-0.0219694605723344,0.0778124445835927,390.9731022952675,3.57319058427534e-16,1.8943116211855209,0.1364016736401673,-1.448324466876406,2.3774629225765595e-19,1.0408069536219876e-28,0.068391184837077,0.1254189758235851,0.0220383113817435,0.0928547348371334,0.0652069767114701,
5BZB J0506-5435,blazar,,494,21,3640.5970680299943,-0.0043734682987741,-0.0050878837572006,0.8595849487686592,2.064999499999999,0.0844793489473505,0.0606215306837822,0.8472299816086228,0.0,0.0,9.566631856994052e-05,0.000431841568483,0.0011522908530166,0.241969954864811,12.044895823280882,2.6683185094849917,0.0464991756054224,1.3975875029626472,56699.69908678,0.1199721704517272,0.2418803837683311,-1.6503697322359375e-05,2.8330218034482676e-07,1.6786999502704202e-05,0.0080971659919028,0.0129844712114867,106.0,-0.0369783710480515,0.0037170013346723,-0.4246105445518381,0.4026157101549015,0.8272262547067397,0.4080338668460911,0.0,0.9777480890310212,0.1676938403067526,-0.0070494868842687,9.52842850528464,3.173316100765832,0.2433561491859335,-0.0412677649839344,0.3231723072362609,857.8292644781482,9.146081695985232e-15,0.0580696545020517,0.0199586260808221,-1.2973901614282948,-5.4540441562921204e-17,5.623283348459765e-26,,,,,,
5BZB J0515+1527,blazar,,232,21,3634.287523290004,0.046584394446091,-0.0505009075848332,-0.9224466781678516,0.6179999000000009,0.0028371153018782,0.9657172157210436,-2.1392794456053412,0.0,0.0,0.0001034876447481,0.0007197493439528,0.0043217943899597,0.466246590856999,41.761452381245945,6.004582595685494,0.0656223240025007,1.846024995524968,56722.17102617,0.3923373232974935,3.8797745346938473,0.0006165947213956,2.972718643858097e-07,0.0006162974495312,0.0172413793103448,0.0012620479397731,48.0,0.1255220404889269,-0.0018947410709485,-0.5212648442824167,0.4616913495590577,0.9829561938414744,0.6455458825139627,0.0,0.8026291683633906,0.0528443052834544,-0.0041920719214359,1.0148342134977972,0.4742829007385819,0.1116144631615276,-0.0251344846597709,0.3120400712503046,309.0714161386799,1.0411027248901381e-14,0.6713775376541485,0.3139308846620369,-1.4792042137974273,5.096657448978944e-16,1.238261900155768e-25,,,,,,
5BZB J0516+7351,blazar,,329,21,3639.760014419997,0.0323570776438939,0.0012100788491467,10.0,1.4429998999999984,-0.206872606118983,0.0001574553033134,-4.285001522794246,0.0,0.0,0.00033765783402,0.0013716197937109,0.0030630620081564,0.0794028493549691,9.071496913360386,2.2331713350651574,0.2648532464579892,1.2953351585143535,56730.34726148,0.0356998026627918,0.0219803626198798,-3.209161405808184e-06,2.0821304484112853e-08,3.229982710292297e-06,0.0151975683890577,0.0153244688021792,70.0,-0.0019399612072463,0.0010716678368819,-0.5127361840064808,0.6062995851546386,1.1190357691611197,0.5702950565298258,1.0,1.037488845019215,0.1673791359055862,-0.0015400965921185,0.6914773701768337,1.2947152126137649,0.3668838859292891,-0.0223206927467685,0.1310017359136655,7.38905609893065,0.0,,,-0.9389123113960106,0.0,0.0,,,,,,
5BZB J0521+2112,blazar,,174,21,3633.725591760005,-0.0008060595770323,-0.0135323872836533,0.0595652164053879,0.2039995999999995,0.2403702880731386,0.0013991756355152,0.3979439388648876,0.0,0.0,9.153856075547682e-05,0.0004358691067294,0.0047325768543723,0.4367612866369498,51.70036281555669,10.85779370560502,0.068985783469556,1.9230256250277251,56917.90139384,0.4036721070544641,18.204218152158692,-0.001656950978837,-2.331333093366755e-07,0.0016567178455277,0.0344827586206896,0.523257273073251,36.0,0.1131764591833994,0.0086824196220027,-0.7429874381652779,0.9500810388479362,1.693068477013214,0.9390657121243462,5.0,0.8344289955422902,0.0277099789924259,0.0033035975172089,-0.0113406709047659,0.1536987110834788,0.0704954696546233,0.0232638396688934,0.2625346316511423,135.68989509107368,1.2505756326658028e-14,-0.1753265389241049,0.4399900813464896,-2.0002982396563747,-1.0795417706773916e-15,5.088449545338177e-25,,,,,,
5BZB J0536-3343,blazar,,263,21,3637.341477759998,-0.0222223789248131,0.0167756623213969,-1.324679675774655,0.7959995000000006,-0.0578993663820854,0.3496428781064824,-4.979249113976724,0.0,0.0,3.603943576785475e-05,0.00026755409601,0.0003620491160268,0.039098321465979,10.045914933658002,1.3531809831089243,0.0993845909315815,1.3321342656646884,56724.0059642,0.1933914831052347,3.787442646163473,4.125825852022179e-06,-1.4683915405469637e-07,4.272665006076876e-06,0.0190114068441064,0.0016225331690531,54.0,0.0712623594692786,-0.0043694165051418,-0.5413046490107323,0.7568374372555442,1.2981420862662765,0.6957208200238063,3.0,0.9953467095202974,0.0860849984402338,0.002052987164172,1.9249944401639936,0.8252740174004011,0.1647022237284491,0.0070703984640551,0.1504851351810298,1962.112297067078,2.524677427749093e-15,0.4456325093589106,0.0130801160086112,-1.6276626106919792,2.1112832723788008e-16,5.369157130836152e-27,,,,,,
5BZB J0537-5718,blazar,,572,21,3637.1119874299984,0.0095857360099487,0.0483879661027546,0.1981016517535136,1.909999899999999,-0.3696276381738939,5.865193992108903e-20,1.0455763413556465,0.0,0.0,9.988051678664348e-05,0.0002904076791369,0.0008984009038573,0.108388199237899,8.994756172333757,3.093585209019383,0.0731256330658945,1.2922710438464518,56713.79385463,0.1866665160524931,1.8517449370346524,-0.0001957788649433,-5.506324442213293e-08,0.0001957238016989,0.0069930069930069,0.0014426395619403,124.0,0.0164432396492287,-0.0023113302318213,-0.3566350058497767,0.4179536401302109,0.7745886459799877,0.373519144557189,0.0,0.8665835445375935,0.0908298073589885,0.0013858834622331,7.799941520704116,1.9627209186809105,0.1557571325624545,0.0095568744338478,0.1261811792718119,541.5981914454408,1.3173814904902173e-15,0.1436429170150626,0.1043600562587904,-1.4254239383222318,7.039077211602729e-18,1.0996997794915476e-27,,,,,,
5BZB J0540+5823,blazar,,272,21,3634.199682959996,0.1207870396961656,-0.034049584444387,-3.5473866030126247,0.759000799999999,0.2075299773862084,0.0005721475209792,-1.2934865401363431,0.0,0.0,9.255683464679524e-05,0.0003370597412647,0.0012486401772005,0.3028692243326313,13.49052361692051,3.7045070076031936,0.0380264088611014,1.4384686104312752,56731.9905561,0.3045229239094715,3.1092266765154553,7.426544832832562e-05,1.631647455327486e-08,7.424913185377234e-05,0.0183823529411764,0.0010818050923922,55.0,-0.0408294616406606,0.0154384784776496,-0.5846953622417327,0.4509576938915187,1.035653056133251,0.572490421685339,0.0,0.960258627449154,0.0865087882891785,-0.0004403052544688,0.8480588008213704,0.6976730188208996,0.1829954722634474,0.0045312842829244,0.2105429016866569,89.59390353647471,2.082963028648268e-15,0.2680597564042358,0.4260239026864882,-1.392678422975716,7.548209244767514e-17,3.1921026950202967e-27,,,,,,
5BZB J0543-5532,blazar,0.273,454,21,3639.6888187199943,0.018493844215507,-0.0008349931353777,-10.0,1.6270008000000011,-0.005645777715783,0.9045105040926676,1.2456156121560558,0.0,0.0,0.00141846075452,0.0023828871548434,0.0061403853658456,0.7738713254211685,4.32890747378792,2.5768678767635698,0.07963986576478,1.0285007412257632,56719.72142821,0.4199661920080956,2.8455889441771003,1.736795290272011e-05,8.042117645265775e-07,1.6563741138193535e-05,0.0088105726872246,0.0014426389869953,100.0,0.0021358120392618,0.0039757765174347,-0.821624170660894,0.6211372816534027,1.4427614523142966,0.9854033114636496,2.0,0.9338947711953676,0.1169358931799528,-0.0023602302863073,16.575969739284922,2.5020186752784745,0.0946667537239409,-0.0255137533319429,0.3964352963495398,266.0460199191649,1.4346762261578967e-14,-0.3395844776855556,0.0835752904251364,-1.524808115891087,-6.289686580807463e-16,3.900520439777997e-25,0.4738365223292847,0.0235426636863404,0.1497597070936516,0.4472872477011775,0.3513646879035172,
5BZB J0546-2204,blazar,0.247,166,21,3634.354523400005,-0.0466053308183448,-0.1114787274902707,0.4180647901853052,1.8280001000000008,-0.225845457084356,0.0034365455352531,-2.2885736902997973,0.0,0.0,0.00023917466015,0.0017461578486832,0.0017994818432829,0.0189839424889747,7.523714404485586,1.0305378998865362,0.5969513507764602,1.2278612717241757,56731.18565355,0.0645320179519656,0.0351262279981671,3.502153378485145e-05,1.535829539503522e-09,3.5019997955311946e-05,0.0240963855421686,0.0021632613004754,34.0,0.0498227875368154,-0.0010864742264712,-0.9178721639377024,0.8148331975678029,1.7327053615055052,0.9233556305651032,3.0,1.226307337385406,0.2541082403341923,0.0097567029983958,2.7580295104585213,2.559255696977404,0.4870887606642162,0.0360238784480864,0.0484067414838253,52.98184489962055,0.0,,,-1.0311503430703994,0.0,0.0,0.0720623586358936,-0.058116847530476,0.0226896557813174,0.0540553987913244,0.0433483550852642,
5BZB J0556-4351,blazar,,379,21,3635.2152069500007,-0.040632797364609,0.0429253568033892,-0.9465919538122712,1.5939998000000006,-0.0493029497255894,0.3384472531885198,-3.782017189982205,0.0,0.0,0.0002148641195012,0.0005680090721176,0.0018412052894629,0.3323124598489917,8.569161222301041,3.2415068290317084,0.0519435235052675,1.2747884990735332,56732.63030118,0.2855947767477141,2.0978976232378925,6.309508836404131e-05,-1.24320523602021e-07,6.321940888764333e-05,0.0105540897097625,0.0010818050376308,78.0,-0.0261361108614417,5.733122941245117e-05,-0.4423432067159276,0.3670287573429071,0.8093719640588348,0.4361997161227414,0.0,0.8155811824941707,0.1261991223199214,0.0006180658855547,7.190119902206353,1.949916994797139,0.2007780646610748,-0.0129692728728401,0.3002440700551505,29.09030385697196,2.0753747956710674e-15,-0.9346659857423802,0.4106170340239933,-1.0082057705313905,2.239853148761905e-16,2.5665305610483273e-27,,,,,,
5BZB J0558-7459,blazar,,682,21,3655.646989820001,-0.0101174099729759,-0.0349808047284273,0.289227479228173,2.1929990000000004,-0.1762024548272477,3.667680607077526e-06,-4.103532555307873,0.0,0.0,0.0001034054061706,0.0001292595515516,0.0005625649356527,0.323809572262043,5.440382191273347,4.352211689947966,0.0191477950623149,1.110927002025038,56737.43131663,0.2237031822825265,2.9265572454365296,8.553719042957261e-05,1.9104468280550066e-07,8.534614574676712e-05,0.0087976539589442,0.002163261136211,146.0,0.0012999718910931,0.0129339973767429,-0.549921947844119,0.4603180526707269,1.010240000514846,0.6091545967385654,0.0,0.7120545265729281,0.0605709649116797,-0.0015488848306332,5.122003582388671,1.367434264189184,0.0893739178888559,-0.0081885136276338,0.2446061370537171,14.297484488305995,9.890336306082088e-16,-0.7701821249864715,0.4533877143332779,-1.1054610423402496,7.02665830121828e-17,1.2665040612137384e-27,,,,,,
5BZB J0607-2518,blazar,0.275,155,21,3634.088658990004,0.03642084246063,0.0827086788524472,0.4403509155986519,1.178999899999999,-0.198215015932021,0.013422298100124,2.785885898746615,0.0,0.0,0.0004733581654923,0.0023822837186538,0.0038042833549478,0.054728072991584,8.03679670964217,1.5969060794742505,0.4383304904387055,1.2516551474614102,56737.24298406,0.0046086735784904,0.0002497520157176,-0.0001623333454849,-1.4194476799923336e-08,0.0001623191510081,0.0258064516129032,0.0018027755783825,32.0,0.0044840427657427,-0.0073265671777494,-0.752949942851908,0.5724221568498112,1.325372099701719,0.8327363535686205,2.0,1.1664105051812608,0.1876920834288434,0.0093192488713367,1.382686068766546,1.463012060953544,0.4068680337366018,0.065478237146654,0.0598228045131798,314.45351903438444,0.0,,,-0.967295274546898,0.0,0.0,0.0052039251527257,0.0464365741373032,0.0016452107507695,0.0675494568688248,0.0529799661716273,
5BZB J0609-0247,blazar,,212,21,3634.085857940001,0.0079179508237776,-0.010216268982933,-0.775033511451696,0.4700001999999994,-0.060649047843692,0.3795901488885127,1.2934460274666673,0.0,0.0,5.230943778961433e-05,0.0002010588231581,0.0015712346947678,0.170987431096007,30.037307436756063,7.814800973530816,0.0635520347584625,1.7271708975893616,56737.31289252,0.1185941072953144,0.8902153925573809,-4.151940198320446e-05,4.672117815784285e-07,4.198661376478289e-05,0.0283018867924528,0.001622532977418,44.0,0.0655524120178132,-0.0228133918733565,-0.5563405223200438,0.3945052639378674,0.9508457862579112,0.4011969634896729,0.0,0.8547203948479122,0.0505523804928447,0.0008907131085586,0.6709836145245475,0.3918193401921929,0.1174861240006198,0.0091592202593311,0.2299179009904357,716.4646591926067,6.4818771827358075e-15,0.4262104377049606,0.189783981303536,-1.7136219022731365,2.2274207479255223e-16,5.487113190863045e-26,,,,,,
5BZB J0610-1847,blazar,,156,21,3633.936614439998,0.0164445448303527,-0.0364125683319969,-0.4516172734759399,0.4440001999999996,-0.1898658961677776,0.0175971169387934,3.3329740337779583,0.0,0.0,0.0003503161022386,0.0017453545857088,0.0313347736629174,3.255390005010515,89.4471403775837,17.953242224552707,0.0594270133139025,2.1207408637575775,56928.82647647,0.6216994035780534,9.79517368781921,-0.0010305287534053,2.3331374221974026e-07,0.0010307620671475,0.0448717948717948,0.5234424217932908,31.0,-0.0802098987909566,-0.0067701672197506,-0.896248169773668,0.8929536009281975,1.7892017707018657,0.8079580037662998,2.0,0.7160122689988552,0.0424593098267725,0.0026955425495082,-0.1254383701614449,0.2892060633840788,0.0955619157585531,0.0096530825882084,0.7476001880161336,112.85635311767372,4.4232300507257114e-14,1.1559174940805763,0.3687770751459862,-1.0650315783803823,3.632002285781954e-15,3.5061698009179195e-24,,,,,,
5BZB J0612+4122,blazar,,206,21,3634.214469489998,0.0242529610794982,-0.0394472108752911,-0.6148206816489978,0.2530003,0.0980570630238739,0.160855172430839,-0.5472465320245035,0.0,0.0,8.443821291498601e-05,0.0004763368435168,0.0063285474583303,0.4564176228684852,74.94885508476163,13.285865939573132,0.0820461449530466,2.0569586337285437,56737.25508127,0.0232621064188353,0.0208128740476403,0.000898424446179,-7.498267214496951e-07,0.0008991742729005,0.0194174757281553,0.0014419417111502,41.0,-0.0142393488886318,0.0439949342289318,-0.8172528414689111,0.7166451622825751,1.5338980037514862,0.9968963058272248,5.0,0.7444830531754644,0.0299734285552646,0.00410707472448,0.1202245665166995,0.1721493358485288,0.0779670980259583,0.0136670600876999,0.3111119624097698,152.2548708528,2.4943111648904344e-14,-1.5359487788840256,0.8368724699222804,-1.9008099675011585,2.675873179664249e-15,1.543504897616224e-24,,,,,,
